# timestamp tx ty tz qx qy qz qw
0.0 0.049489516791344945 -0.8857499639442311 -0.1433078262875655 0.24706689755352096 -0.6153697794342256 -0.686178165419599 0.29906104392539007
0.023099999999999454 0.049588008265906994 -0.8858782023131174 -0.14333019512945733 0.24673308569061464 -0.6152700833894322 -0.6862162583618042 0.2994540961006789
0.044599999999999085 0.05000714787997963 -0.8856377281491029 -0.14338126348476524 0.24622661420052722 -0.6150430994053462 -0.6862688103636407 0.30021585610237794
0.06759999999999877 0.05062835985615448 -0.8854019019186333 -0.14335877885759934 0.2458618964554463 -0.6147028301332264 -0.6863408543126971 0.3010458274064772
0.08959999999999901 0.05123484083748067 -0.8851547389714551 -0.1433994796765357 0.24581881048490334 -0.6145624319818264 -0.6862959517148172 0.3014697269515194
0.11159999999999926 0.0525998391877166 -0.8850393935119061 -0.14351709716001496 0.2460274233455616 -0.6146461309704164 -0.6860519471504549 0.3016842164517574
0.1341000000000001 0.053639056602523924 -0.8850608450348478 -0.14346514047231992 0.24603095480467171 -0.6148075209569484 -0.6857533548124908 0.3020311537177701
0.15610000000000035 0.054679077702322595 -0.8851398996273455 -0.1434678365110218 0.24594682596338333 -0.6147690234232716 -0.6854231828715229 0.30292617420752055
0.17910000000000004 0.05571175676860718 -0.8850209709296787 -0.14336065339306026 0.24552950296532083 -0.6147808474146736 -0.6851297204796571 0.3039030091018601
0.2015999999999991 0.056660886384194045 -0.8847412196520554 -0.14294979425626086 0.2451261952897205 -0.6147719400048789 -0.684786888769326 0.305017257110233
0.22409999999999997 0.057829402278077494 -0.8846926023151905 -0.14252493992764811 0.24454624006437314 -0.6147859933816485 -0.684393042097438 0.30633557211125867
0.2461000000000002 0.058716358473386104 -0.884709492633008 -0.14219323979759244 0.24359439534652813 -0.6144045217629313 -0.6842654806447054 0.3081389397513616
0.26869999999999905 0.05981326966414385 -0.8847950792807455 -0.14180956154891544 0.2420362337013026 -0.6138731749002443 -0.6841350069808054 0.310704809967525
