# timestamp tx ty tz qx qy qz qw
0.0 0.23897055792755934 -0.8839800334121247 -0.2142516655822271 0.5176025134164259 -0.42017364890599423 -0.5055648667403309 0.5476731766189141
0.022000000000002018 0.23930008250630025 -0.8836221402592117 -0.21451159126171918 0.5186165653095487 -0.4197541184935464 -0.5054257396268346 0.5471637414128423
0.043900000000000716 0.2394689632904885 -0.8830873321631743 -0.2146686943349634 0.519318268025928 -0.41939921643084327 -0.5052201404247494 0.546960184529863
0.06680000000000064 0.23963834326289635 -0.8828531141098411 -0.21506677125953336 0.5196341501033778 -0.4190588834931641 -0.5050663498129839 0.547063053494194
0.0887999999999991 0.23982412901667505 -0.8826455167876897 -0.21518515556891643 0.5200302364530281 -0.4188035800714809 -0.5049430399318926 0.5469960154500738
0.11169999999999902 0.2401121887751858 -0.8826538981105057 -0.21555770741710797 0.5206299488593698 -0.4184667689487427 -0.5049130260297384 0.5467109435357795
0.13370000000000104 0.24042760227505444 -0.8828846320489685 -0.21575833252377374 0.5212670818569641 -0.4182485340698755 -0.5049519552368854 0.5462346712020133
0.15559999999999974 0.24078450044892286 -0.8833683893991879 -0.21621107424608077 0.521896844646134 -0.41808050852813167 -0.5050797608171199 0.545643479893409
0.17849999999999966 0.2410960401961576 -0.883681293305849 -0.2165186335816805 0.522596956767513 -0.4179538494569668 -0.5053814234199265 0.5447904343538772
0.20050000000000168 0.24150817459156165 -0.8840976994952419 -0.21670615359454307 0.5230310671155246 -0.41783870165754855 -0.505763751607852 0.544106928635062
0.2234000000000016 0.24167602454959447 -0.8844634136151432 -0.2168533815189195 0.522994076653047 -0.41782695429156047 -0.5060110046231757 0.543921589251162
0.24540000000000006 0.24205912477609337 -0.884929960535351 -0.21695332778333434 0.5225051235259268 -0.41784750886902505 -0.50634772579199 0.5440623455141754
0.2683 0.24248904009203381 -0.8853252425579745 -0.2169297933618263 0.5219334890596005 -0.4177964763572987 -0.5066704394764439 0.5443497066245595
0.29020000000000223 0.24284674871428152 -0.8856350438511393 -0.21696695844117272 0.5210605805019244 -0.4177913328520495 -0.5069497630029474 0.5449295472186849
