# timestamp tx ty tz qx qy qz qw
0.0 0.06330935299147236 -0.8645644195174453 -0.1947519223348505 0.2605765222060651 -0.6135166084626847 -0.6667987177446538 0.33328173851791243
0.022500000000000853 0.06385517098690043 -0.8642761073783074 -0.19457920356724442 0.26037677445390933 -0.6134855778030506 -0.6668109699914274 0.3334704056610223
0.044500000000001094 0.06449424536998793 -0.8639778466440351 -0.1944585869793401 0.2601227868645519 -0.613434703443446 -0.6668672725089999 0.33364957848239185
0.06700000000000017 0.06553915717569572 -0.8639010054234098 -0.1944165424668287 0.25992190977749 -0.6134637452045304 -0.6667594226220726 0.33396812195467684
0.08950000000000102 0.06631120185266268 -0.8638017605949944 -0.1943939894610008 0.2598115501223016 -0.6134299456885566 -0.6667454260823827 0.3341439763841376
0.1120000000000001 0.06729840600924235 -0.8636088699293326 -0.19433787255371662 0.25959618071621215 -0.6134185379636286 -0.6667233442792898 0.3343762886826153
0.13360000000000127 0.0683344491515884 -0.8635990372769098 -0.1944288246728949 0.2591951718993419 -0.6132127010561612 -0.6668211025484888 0.33486962138046394
0.15660000000000096 0.06914157022513889 -0.8640166013662407 -0.19429046426048274 0.2586796965683593 -0.6129783102324723 -0.6669038598151062 0.33553188750334534
0.17910000000000004 0.07014177286078038 -0.8640313742411622 -0.19416243543375933 0.258267193052669 -0.6129109059959917 -0.6669279543471878 0.33592466717129205
0.20110000000000028 0.07143374444446916 -0.8641381405916431 -0.19413472494492456 0.25808946081234413 -0.6128172210667483 -0.6668797273923741 0.3363276868987962
0.22360000000000113 0.07241850195457371 -0.8641338913408245 -0.19413366030235113 0.25766758372091164 -0.6125778675429682 -0.6669853114981553 0.336877376417066
0.24560000000000137 0.07349980877785739 -0.8641378071296346 -0.19405442483205348 0.257144703652965 -0.6123123910970085 -0.6670974592735895 0.3375368378755337
0.2680000000000007 0.07465454005465694 -0.8641411185267045 -0.19389831250903672 0.25688157428252506 -0.6120636458626735 -0.6671459380861376 0.33809206956477206
0.29049999999999976 0.07588419344899608 -0.8644543686470217 -0.19389276951327084 0.2568058541023496 -0.6120611837922851 -0.6670239884340776 0.33839453223573907
0.3125 0.07695151799206992 -0.8644577704793925 -0.19377269857170676 0.2566854986976612 -0.6119944918414886 -0.6670043486237346 0.33864508800666016
0.33450000000000024 0.07819264578238949 -0.8646492986612621 -0.1937801825333684 0.25652823180360085 -0.6117599043391009 -0.6670281573223429 0.3391408602187179
0.35749999999999993 0.07943246231361561 -0.8648357584736611 -0.19390070802703552 0.256560278946952 -0.6116042114873376 -0.6669818060684841 0.33948841236666233
0.3800000000000008 0.08051256447463222 -0.8649031281737356 -0.19421061558638097 0.25670674614843386 -0.6115637981013836 -0.6669432566382327 0.3395262283807865
0.4015000000000004 0.08177386727561459 -0.864984608181687 -0.1943205857682393 0.2569873808790564 -0.6114809971983646 -0.6668349301676074 0.33967580432314937
0.42440000000000033 0.0829476342133166 -0.8649556014818891 -0.19449353222174037 0.2569026339770086 -0.6111994329838741 -0.6668968663452558 0.3401247703927838
0.4464000000000006 0.08382306684121464 -0.865222934496792 -0.19468070856133882 0.2569500827933627 -0.6109547301317786 -0.666950782006612 0.34042271819439185
0.46940000000000026 0.08506598739355158 -0.865417041479686 -0.1946691972284752 0.25682769861564264 -0.6107162058283593 -0.6669478252852447 0.34094845286302267
0.4914000000000005 0.08630895774181525 -0.8654852851835758 -0.19485075223748527 0.25671190671314953 -0.6104253825944184 -0.6670223243261245 0.34141041004446765
0.5139000000000014 0.08742741589297953 -0.865460116270552 -0.19494839985809947 0.25652787388099935 -0.6100205478914025 -0.6671212980943371 0.34207828738651874
0.5364000000000004 0.08835311945793771 -0.8654401866528216 -0.19503282522530546 0.2566601104960194 -0.6097824982785506 -0.6670960620043079 0.34245253179336455
0.5579999999999998 0.08970849768186069 -0.8656272012487956 -0.1951371606321905 0.25718822341334396 -0.6098749225104513 -0.6668492559868845 0.3423724089644158
0.5808999999999997 0.09100933719786088 -0.8655229573966233 -0.19516390531660233 0.25755932162650186 -0.6098786235828451 -0.6666335901393157 0.3425068128343691
0.6029 0.09230138174098883 -0.8656079282780692 -0.19539823250252022 0.2575196182399487 -0.6096268176526185 -0.6665659662013498 0.34311601845782846
0.6258999999999997 0.09347698347931023 -0.8655126443619506 -0.1954274022756237 0.2574859092673695 -0.6093579549136212 -0.6664506373508481 0.34384216915162324
0.6478999999999999 0.09455235652830898 -0.8655172593766535 -0.1955073585722337 0.2574565752381585 -0.6091838455655118 -0.6663243956557162 0.34441683164836445
0.6699999999999999 0.09604846012418931 -0.8656142344704075 -0.19556539377153995 0.2576485108601979 -0.6090121494266468 -0.666124295282693 0.34496357769537617
0.6920000000000002 0.09704156115227902 -0.8655280342856012 -0.19535351895407288 0.25789364961055705 -0.6088183482372695 -0.6659195392391605 0.34551736801453903
0.7149000000000001 0.09816156549454604 -0.8657303613050817 -0.1953298148877159 0.25821732897439814 -0.6087463994647873 -0.665684819463965 0.3458545261973791
0.7374000000000009 0.099299185955833 -0.8658539643632749 -0.1951705800686901 0.2587066642578818 -0.6089097507480926 -0.665308232928874 0.3459259060976996
0.7589000000000006 0.10054138037516738 -0.8661463319846057 -0.19532136346657977 0.259092235058462 -0.6088481042942091 -0.6650314290423291 0.34627792019659015
0.7815000000000012 0.10166602460649303 -0.866260344028633 -0.19527470077043696 0.259027498666152 -0.608765098012812 -0.6648741470532537 0.34677395945545925
0.8040000000000003 0.10290520996399687 -0.8665705230346478 -0.19502780832233588 0.2588234328547654 -0.6083737132622595 -0.6648124865971885 0.34773008682198886
0.8260000000000005 0.10413554260070423 -0.8669626673669201 -0.1952101904156771 0.2587306875897164 -0.6082217225316363 -0.6647057649043101 0.3482685941094577
0.8491 0.10518301226510261 -0.8670827987745876 -0.19504899902940429 0.2587270902757637 -0.6081762794166867 -0.6645196227209432 0.34870557341563724
0.8716000000000008 0.10636307236713093 -0.8670836857941284 -0.19502472029413684 0.25884631175843026 -0.6081326055183671 -0.6643404179447953 0.3490345686023581
0.8931000000000004 0.10756274285863023 -0.8673798489059992 -0.19510252973745917 0.2587646963081408 -0.6079641954946348 -0.6642250527601119 0.34960756317182823
0.9161000000000001 0.1088715053120878 -0.8675682363972151 -0.19516708146796397 0.25869977927452853 -0.607763120319246 -0.6641363954863534 0.35017318854178164
0.9375999999999998 0.10994629765966685 -0.8678477798837201 -0.19522360178307846 0.25857623792467893 -0.6075539345894712 -0.6641614915740425 0.35057960416389805
0.9606000000000012 0.11092425961754318 -0.8679160344455097 -0.19543137821715711 0.2585117930250191 -0.6073153433861634 -0.6641830669745884 0.35099940184986866
0.9832000000000001 0.11216205632235268 -0.867878121262518 -0.19548699204893744 0.25849812074474743 -0.6070916175139001 -0.6642509695879477 0.3512679019171293
